2.8579555995136391e-001	6.8434130458644216e-001	2.9127181712755516e-002	7.3595374943850899e-004	2.2795243863886855e-017	
2.2293895123690916e-001	7.3487953958456331e-001	4.0393561691824745e-002	1.7879474867024867e-003	2.1349371228008608e-016	
1.4739639887217257e-001	7.9340946308546978e-001	5.4828476056973385e-002	4.3656619853823155e-003	2.0051810354655894e-015	
5.7082411866300843e-002	8.6130232328676604e-001	7.0884589219195049e-002	1.0730675627719214e-002	1.8923933948692147e-014	
5.8172279042394519e-003	7.8960785824875113e-001	1.8786369045845894e-001	1.6711223388432561e-002	1.1780781894615102e-013	
3.8608697214442101e-004	1.3176357404286873e-001	8.4001882060753419e-001	2.7831518376968782e-002	4.8398131932379675e-013	
3.6488543577946036e-005	3.1794344237938095e-002	9.0594350912832289e-001	6.2225658089036663e-002	1.1243769615010239e-012	
3.4305955943625501e-006	7.5871121664975658e-003	8.8988279831725325e-001	1.0252665891489025e-001	5.7644808231559767e-012	
3.2058536195102784e-007	1.7965474672553604e-003	8.5250736315085451e-001	1.4569576876598705e-001	3.0541082800827959e-011	
2.9743794397062684e-008	4.2243147799218432e-004	8.0859225427080927e-001	1.9098528436275977e-001	1.4464449038362491e-010	
2.7359136411559055e-009	9.8590052157230483e-005	7.6164460758366326e-001	2.3825679899889318e-001	6.2937272430330704e-010	
2.4901824278837715e-010	2.2812414824113910e-005	7.1244304785590584e-001	2.8753413689117518e-001	2.5890765962530423e-009	
2.2368828649975698e-011	5.2240940884563265e-006	6.6110874244234186e-001	3.3888602318766897e-001	1.0253531974277040e-008	
1.9756254138486440e-012	1.1810632090744371e-006	6.0760327129122926e-001	3.9239550811536494e-001	3.9528221113461714e-008	
1.7057091424896336e-013	2.6266656984651150e-007	5.5184752306997020e-001	4.4815206488269727e-001	1.4938059216949842e-007	
1.4252586363353281e-014	5.7154361545618426e-008	4.9374986587247433e-001	5.0624952100164589e-001	5.5597150409168276e-007	
1.1281015550443500e-015	1.2057187638022603e-008	4.3321274507213015e-001	5.6678519841569219e-001	2.0444549889837621e-006	
7.9448086257317007e-017	2.4205817044790077e-009	3.7013430404969810e-001	6.2985824842628502e-001	7.4451034351705975e-006	
3.8555291798774916e-018	4.3842031067973785e-010	3.0440929872726874e-001	6.9556380566382214e-001	2.6895170488932927e-005	
1.3637652985959818e-019	5.4197526730063073e-011	2.3593143500597230e-001	7.6397205916506972e-001	9.6505774760435723e-005	
5.4521610798689071e-021	7.0734336395870952e-012	1.9137331295748136e-001	8.0844988558255015e-001	1.7680145289509258e-004	
3.2200973017081991e-022	1.0275768161624719e-012	1.6237977193984782e-001	8.3735418934201389e-001	2.6603871711065630e-004	
2.6258719884030414e-023	2.1962646902981909e-013	1.4351405855532218e-001	8.5612283316265481e-001	3.6310828180341817e-004	
2.0207125668382014e-024	4.5225060910979773e-014	1.2386358362274834e-001	8.7545164069557102e-001	6.8477568163540219e-004	
1.4181876427604971e-025	8.8086283673394483e-015	1.0341295120983941e-001	8.9483589045608858e-001	1.7511583340630897e-003	
8.5229951380950152e-027	1.5701683685700138e-015	8.2187844766163781e-002	9.1252427936990810e-001	5.2878758639266065e-003	
3.9017695272505423e-028	2.4071032990331534e-016	6.0355927401606196e-002	9.2262160361240519e-001	1.7022468985988356e-002	
1.0411856152205869e-029	2.8241809366376966e-017	3.8567702356493164e-002	9.0545915384820053e-001	5.5973143795306365e-002	
1.6214573832335648e-031	1.9151944339549357e-018	1.9107685048325791e-002	7.9557703842113625e-001	1.8531527653053784e-001	
1.8450351876575260e-033	1.1104807265199316e-019	8.6600525544760810e-003	6.6679626506038969e-001	3.2454368238513426e-001	
9.2489585409902081e-036	4.7148950300217489e-021	3.3756177439086309e-003	5.2354897482752927e-001	4.7307540742856208e-001	
1.2512482121174600e-037	8.6876357701946978e-023	9.7166213543411334e-004	3.6838862332993982e-001	6.3063971453462597e-001	
3.5168952110324887e-040	4.4047335386257834e-024	1.1451448701903793e-004	2.0269986453181937e-001	7.9718562098116152e-001	
4.2306397883061745e-042	4.5475376687752873e-026	4.0031713673140675e-005	2.7140935319822281e-002	9.7281903296650463e-001	
5.0885700856603028e-044	4.6947614044865233e-028	1.3993980564208265e-005	3.6501587431250378e-003	9.9633584727631075e-001	
6.1181857321422254e-046	4.8461307204534286e-030	4.8916940334945571e-006	4.9650689577793118e-004	9.9949860141018865e-001	
7.3482447081619279e-048	5.0005479349914702e-032	1.7097112181051455e-006	6.9480400026490711e-005	9.9992880988875543e-001	
8.7985218709421749e-050	5.1544775998909355e-034	5.9735182502698153e-007	1.0390055759720565e-005	9.9998901259241535e-001	
1.0442356317595949e-051	5.2972072707794950e-036	2.0849279108182208e-007	1.7762392368250589e-006	9.9999801526797205e-001	
1.2079071833539248e-053	5.3970681656069955e-038	7.2555836639614979e-008	3.7311656436329849e-007	9.9999955432759891e-001	
1.2932211720473650e-055	5.3624226622213435e-040	2.5036543732987321e-008	9.7339727557486684e-008	9.9999987762372866e-001	
1.0632407942159509e-057	4.9394611042677443e-042	8.4289881680798795e-009	2.9601961188092643e-008	9.9999996196905072e-001	
9.5965192468470360e-061	3.5109247166167493e-044	2.6344816250751244e-009	9.7396407036104824e-009	9.9999998762587772e-001	
7.4794910583997467e-065	2.7217726154115006e-047	6.3808491823662198e-010	3.2781483166999032e-009	9.9999999608376677e-001	
2.9121316831518272e-068	1.8199723091845192e-051	1.6760878896259685e-011	1.0110240875282655e-009	9.9999999897221503e-001	
8.4242164462566904e-073	6.0834537439673535e-055	3.7937944356587802e-014	2.7117032804740435e-011	9.9999999997284506e-001	
2.4409228305812639e-077	2.0334942483660225e-058	8.5871861038556559e-017	3.1663566786773622e-013	9.9999999999968336e-001	
8.1437863324963873e-082	6.8083179038550414e-062	1.9437259378006420e-019	3.3409319304424497e-015	9.9999999999999667e-001	
2.7244573034580054e-085	2.6239501097238062e-065	4.4065791929828081e-022	3.4541680427747089e-017	1.0000000000000000e+000	
9.1224642112341210e-089	1.0143394893946189e-067	1.1460255124699368e-024	3.5599943423197297e-019	1.0000000000000000e+000	
6.1143055016098117e-094	3.9258371238405095e-070	2.9999338233092126e-026	4.1069472887753744e-021	1.0000000000000000e+000	
2.7425386022439257e-096	3.0268578065074078e-074	7.8922877865580790e-028	4.8826091047845333e-022	1.0000000000000000e+000	
9.1687469134027726e-100	1.1700238400786812e-076	2.0525528672735083e-030	5.0267733526919973e-024	1.0000000000000000e+000	
5.3078089252257662e-105	4.5213580408916207e-079	5.3726579785583393e-032	5.7976954975589610e-026	1.0000000000000000e+000	
2.0665876737078278e-108	3.0233041174125942e-083	1.4112615287953714e-033	6.8922426511431213e-027	1.0000000000000000e+000	
5.9776875568749662e-113	1.0105710637760434e-086	3.1943647575347367e-036	7.0858872361392945e-029	1.0000000000000000e+000	
1.7178543384083906e-117	3.3776960669923183e-090	7.2303811513014449e-039	7.2848595288260494e-031	1.0000000000000000e+000	
3.0636613590569710e-122	1.1216379095489284e-093	1.6364679120756068e-041	7.4893891379848049e-033	1.0000000000000000e+000	
1.8096958110032688e-124	2.2978206460470579e-097	3.6803279391646632e-044	7.6992263842141892e-035	1.0000000000000000e+000	
1.1970944633755038e-125	1.4733495391991323e-098	4.7791540435709729e-047	7.8720465463340509e-037	1.0000000000000000e+000	
3.3807747344250398e-126	8.6536354480117833e-099	9.1495492475000660e-048	3.7590058779429131e-039	1.0000000000000000e+000	
2.8005887814891417e-126	6.5923479921065656e-100	6.5012647898621021e-048	8.4211542742264242e-041	1.0000000000000000e+000	
2.3890647666704127e-126	5.2740491317189472e-100	5.7933750248581639e-050	6.6974726526449030e-041	1.0000000000000000e+000	
1.9017312817398267e-126	5.0764756981934229e-100	6.4360885486588182e-051	3.1430833741210692e-043	1.0000000000000000e+000	
1.4968233157089302e-126	4.7573866782574085e-100	5.6170869207560806e-051	1.6339804071770759e-045	1.0000000000000000e+000	
1.1803565551080333e-126	4.1938829498633030e-100	5.3604580189955441e-051	1.6736389772841600e-046	1.0000000000000000e+000	
9.5974547941236073e-127	3.2975515121005044e-100	4.6076507736912259e-051	1.6048539451484972e-046	1.0000000000000000e+000	
